mes_desembaraco,ano_desembaraco,recinto_aduaneiro,num_dde,canal,vmle_dolar_expo,peso_liquido_expo_ton,peso_liquido_expo_kg
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011442008,Verde,11168.8,41,41000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011439708,Verde,10999,39,39000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011552130,Verde,6820,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011513991,Verde,2074,30.5,30500
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011482387,Verde,8506.8,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011471997,Verde,9300,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011604270,Verde,13472.4,60,60000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011599020,Verde,6324,93,93000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011595602,Verde,2176,32,32000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011645952,Verde,43128.12,25.96,25960
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011562631,Verde,28260,25.9,25900
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011737580,Verde,3150,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011698444,Verde,3150,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011693582,Verde,35120,26,26000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011692632,Verde,15738.8,25.96,25960
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011419057,Verde,9827.64,120,120000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011847784,Verde,8192,32,32000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011792149,Verde,1280,32,32000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011790502,Verde,1280,32,32000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011788680,Verde,1280,32,32000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011786734,Verde,1240,31,31000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011785215,Verde,1280,32,32000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011870972,Verde,10768.5,18,18000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011967518,Verde,38700,90,90000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011927095,Verde,2489.72,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011903080,Verde,2489.72,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011796535,Laranja,19841.85,29.915,29915
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0011794818,Laranja,21800,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012075165,Verde,2100,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012038855,Verde,4909.75,4.06,4060
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012150809,Verde,2108,31,31000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012125472,Verde,23800,26,26000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012090660,Verde,4979.44,60,60000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012045754,Verde,20966.5,29.95,29950
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012224110,Verde,4216,62,62000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012188865,Verde,2100,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012089964,Verde,2489.72,30,30000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012259053,Verde,4250,62.5,62500
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012155495,Verde,12480,26,26000
09,2020,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,20BR0012151767,Verde,27729,25.98,25980
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014185383,Verde,26304,64,64000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014184387,Verde,10323,31,31000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014172435,Verde,37691.99,31.6402,31640.2
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013906842,Verde,122250,120,120000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014296908,Verde,2710.4,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014295383,Verde,2383.08,28,28000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014235038,Verde,177075,157.4,157400
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014231725,Verde,11480,40,40000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014333323,Verde,1280,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014314531,Verde,1320,33,33000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014312636,Verde,1280,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014308280,Verde,8190,30,30000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014303270,Vermelho,10323,31,31000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014302975,Verde,14490,30,30000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013881580,Vermelho,140850,125.2,125200
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014471491,Verde,1280,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0013765130,Verde,46965,93,93000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014788398,Verde,2710.4,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014766203,Verde,7623,90,90000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014714572,Verde,30143,30,30000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014500084,Verde,177075,157.4,157400
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014890818,Verde,11065.6,64,64000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014832290,Verde,1080,27,27000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014819781,Verde,1280,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014817096,Verde,1320,33,33000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014815646,Verde,1200,30,30000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014812914,Verde,1080,27,27000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014444648,Verde,11550,30,30000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014836090,Verde,1320,33,33000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014834977,Verde,1320,33,33000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0014826982,Verde,1320,33,33000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015050341,Verde,5082,60,60000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015228132,Verde,98400,80,80000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015218358,Verde,20920.9,121,121000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015354170,Verde,1280,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015351236,Verde,7623,90,90000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015540659,Verde,5532.8,32,32000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015479186,Verde,7623,90,90000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015394687,Verde,147600,120,120000
09,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0015588821,Verde,5082,60,60000
04,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007018396,verde,24192,32,32000
04,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007019309,verde,22525.76,32,32000
04,2022,PORTO DE SANTA HELENA - PM DE STA HELENA - SANTA HELENA/PR PORTO FLUVIAL ALFANDEGADO - USO PUBLICO,22BR0007096850,verde,23250,31,31000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010176185,Verde,41658,159,159000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010172520,Verde,36320.84,124,124000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010164160,Verde,15680,56,56000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010239306,Verde,16058,62,62000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010238644,Verde,9216,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010117162,Vermelho,5184,18,18000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010364208,Verde,39835.76,136,136000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010358615,Verde,28415.18,97,97000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010348890,Verde,28122.24,96,96000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010345050,Verde,45504,158,158000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010341399,Verde,8610,30,30000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010339050,Verde,117995,438,438000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010328104,Verde,31969,121,121000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010407454,Verde,33977.56,116,116000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010405087,Verde,8029,31,31000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010404080,Verde,7616.44,26,26000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010404056,Verde,8610,30,30000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010403017,Verde,4979.98,17,17000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010369803,Verde,327585,69.91336,69913.36
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010361411,Verde,3789.66,62,62000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010520536,Verde,8928,31,31000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010493083,Verde,16957,62,62000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010485315,Verde,8788.2,30,30000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010480410,Verde,9635.73,33,33000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010479536,Verde,2050.58,7,7000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010615146,Verde,8897,31,31000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010607143,Verde,15720,60,60000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010604624,Verde,7770,30,30000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010602958,Verde,16058,62,62000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010574555,Verde,23552,85,85000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010572390,Verde,79792,285,285000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010452751,Verde,1080,27,27000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010447715,Vermelho,1280,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010669319,Verde,31080,120,120000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010658104,Verde,4865.06,17,17000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010651010,Verde,6734,26,26000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010649091,Verde,27229,91,91000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010644030,Verde,17794,62,62000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010643310,Verde,18432,64,64000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010776301,Verde,8918.62,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010765482,Verde,8804,28,28000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010756726,Verde,20147.2,64,64000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010754014,Verde,17076,62,62000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010752224,Verde,7322.75,25,25000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010741672,Verde,48538,158,158000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010739651,Verde,26705.38,98,98000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010738930,Verde,39608,148,148000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010737292,Verde,5187,30,30000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010721442,Verde,3865.32,66,66000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010798984,Verde,9216,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010794962,Verde,7488,26,26000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010750477,Verde,14504,56,56000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010728137,Verde,84434,326,326000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010723585,Verde,66580,250,250000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010924270,Verde,13412,50,50000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010903087,Verde,21756,84,84000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010901890,Verde,8029,31,31000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010819426,Verde,4320,15,15000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010816745,Verde,4320,15,15000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010984761,Verde,8668,31,31000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010977048,Verde,442729.2,43.5882,43588.2
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010974588,Verde,20754.3,91,91000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0010891470,Vermelho,77461.2,190,190000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011059212,Verde,3930,15,15000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011058402,Verde,8288,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011186559,Verde,18113,63,63000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011162480,Verde,95738.4,376,376000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011158547,Verde,9216,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011156811,Verde,1280,32,32000
07,2021,Porto De Santa Helena - Pm De Sta Helena - Santa Helena/Pr Porto Fluvial Alfandegado - Uso Publico,21BR0011154711,Verde,880,22,22000
